port,risk_score
44557,1.0
44558,1.0
44559,1.0
44561,1.0
44577,1.0
44586,1.0
44595,1.0
44597,1.0
44598,1.0
44600,1.0
44609,1.0
44611,1.0
44612,1.0
44614,1.0
44616,1.0
44622,1.0
44624,1.0
44628,1.0
44630,1.0
44632,1.0
44637,1.0
44640,1.0
44652,1.0
44654,1.0
44660,1.0
44661,1.0
44667,1.0
44671,1.0
44673,1.0
44684,1.0
44693,1.0
44702,1.0
44704,1.0
44709,1.0
44710,1.0
44711,1.0
44713,1.0
44714,1.0
44721,1.0
44726,1.0
44727,1.0
44730,1.0
44732,1.0
44733,1.0
44736,1.0
44738,1.0
44745,1.0
44746,1.0
44748,1.0
44752,1.0
44757,1.0
44767,1.0
44774,1.0
44775,1.0
44780,1.0
44794,1.0
44800,1.0
44815,1.0
44817,1.0
44818,1.0
44819,1.0
44823,1.0
44831,1.0
44837,1.0
44845,1.0
44850,1.0
44851,1.0
44856,1.0
44866,1.0
44869,1.0
44871,1.0
44873,1.0
44876,1.0
44880,1.0
44885,1.0
44900,1.0
44901,1.0
44912,1.0
44915,1.0
44917,1.0
44919,1.0
44923,1.0
44924,1.0
44927,1.0
44935,1.0
44937,1.0
44941,1.0
44943,1.0
44946,1.0
44955,1.0
44956,1.0
44958,1.0
44965,1.0
44968,1.0
44969,1.0
44972,1.0
44973,1.0
44977,1.0
44981,1.0
44983,1.0
44994,1.0
44999,1.0
45000,1.0
45001,1.0
45002,1.0
45006,1.0
45014,1.0
45020,1.0
45021,1.0
45032,1.0
45037,1.0
45038,1.0
45045,1.0
45046,1.0
45050,1.0
45054,1.0
45061,1.0
45063,1.0
45079,1.0
45082,1.0
45087,1.0
45092,1.0
45093,1.0
45095,1.0
45099,1.0
45100,1.0
45103,1.0
45106,1.0
45114,1.0
45118,1.0
45120,1.0
45121,1.0
45124,1.0
45125,1.0
45133,1.0
45135,1.0
45136,1.0
45148,1.0
45149,1.0
45154,1.0
45156,1.0
45162,1.0
45164,1.0
45175,1.0
45179,1.0
45185,1.0
45189,1.0
45190,1.0
45193,1.0
45198,1.0
45208,1.0
45210,1.0
45215,1.0
45220,1.0
45223,1.0
45225,1.0
45226,1.0
45231,1.0
45235,1.0
45240,1.0
45247,1.0
45251,1.0
45259,1.0
45261,1.0
45262,1.0
45271,1.0
45275,1.0
45279,1.0
45281,1.0
45284,1.0
45290,1.0
45291,1.0
45298,1.0
45304,1.0
45305,1.0
45308,1.0
45309,1.0
45327,1.0
45337,1.0
45338,1.0
45339,1.0
45345,1.0
45353,1.0
45370,1.0
45371,1.0
45374,1.0
45380,1.0
45390,1.0
45392,1.0
45394,1.0
45400,1.0
45413,1.0
45415,1.0
45418,1.0
45419,1.0
45425,1.0
45431,1.0
45438,1.0
45441,1.0
45442,1.0
45449,1.0
45452,1.0
45454,1.0
45463,1.0
45467,1.0
45472,1.0
45475,1.0
45488,1.0
45491,1.0
45495,1.0
45497,1.0
45503,1.0
45514,1.0
45515,1.0
45516,1.0
45517,1.0
45519,1.0
45524,1.0
45525,1.0
45533,1.0
45537,1.0
45538,1.0
45541,1.0
45542,1.0
45548,1.0
45554,1.0
45556,1.0
45563,1.0
45568,1.0
45573,1.0
45577,1.0
45579,1.0
45588,1.0
45596,1.0
45602,1.0
45615,1.0
45616,1.0
45622,1.0
45624,1.0
45628,1.0
45645,1.0
45651,1.0
45657,1.0
45658,1.0
45665,1.0
45672,1.0
45673,1.0
45675,1.0
45676,1.0
45678,1.0
45679,1.0
45683,1.0
45685,1.0
45686,1.0
45689,1.0
45691,1.0
45697,1.0
45703,1.0
45710,1.0
45717,1.0
45719,1.0
45722,1.0
45723,1.0
45725,1.0
45730,1.0
45742,1.0
45749,1.0
45751,1.0
45754,1.0
45758,1.0
45759,1.0
45765,1.0
45769,1.0
45773,1.0
45776,1.0
45777,1.0
45781,1.0
45786,1.0
45788,1.0
45792,1.0
45801,1.0
45804,1.0
45810,1.0
45814,1.0
45815,1.0
45816,1.0
45818,1.0
45824,1.0
45825,1.0
45830,1.0
45832,1.0
45834,1.0
45837,1.0
45845,1.0
45849,1.0
45856,1.0
45859,1.0
45864,1.0
45865,1.0
45871,1.0
45875,1.0
45877,1.0
45883,1.0
45889,1.0
45891,1.0
45895,1.0
45900,1.0
45906,1.0
45910,1.0
45913,1.0
45917,1.0
45920,1.0
45925,1.0
45928,1.0
45943,1.0
45947,1.0
45948,1.0
45954,1.0
45960,1.0
45963,1.0
45966,1.0
45971,1.0
45986,1.0
45991,1.0
46005,1.0
46015,1.0
46016,1.0
46020,1.0
46025,1.0
46032,1.0
46034,1.0
46040,1.0
46051,1.0
46055,1.0
46062,1.0
46065,1.0
46066,1.0
46069,1.0
46070,1.0
46071,1.0
46072,1.0
46081,1.0
46082,1.0
46087,1.0
46093,1.0
46108,1.0
46109,1.0
46110,1.0
46112,1.0
46114,1.0
46115,1.0
46126,1.0
46128,1.0
46137,1.0
46140,1.0
46148,1.0
46156,1.0
46158,1.0
46171,1.0
46174,1.0
46176,1.0
46182,1.0
46187,1.0
46195,1.0
46200,1.0
46201,1.0
46207,1.0
46214,1.0
46217,1.0
46223,1.0
46228,1.0
46230,1.0
46231,1.0
46234,1.0
46235,1.0
46249,1.0
46257,1.0
46265,1.0
46267,1.0
46269,1.0
46270,1.0
46283,1.0
46284,1.0
46287,1.0
46294,1.0
46297,1.0
46306,1.0
46310,1.0
46311,1.0
46319,1.0
46321,1.0
46334,1.0
46336,1.0
46341,1.0
46342,1.0
46350,1.0
46352,1.0
46363,1.0
46369,1.0
46370,1.0
46372,1.0
46373,1.0
46374,1.0
46383,1.0
46387,1.0
46391,1.0
46395,1.0
46414,1.0
46418,1.0
46419,1.0
46420,1.0
46421,1.0
46432,1.0
46434,1.0
46436,1.0
46440,1.0
46442,1.0
46453,1.0
46455,1.0
46457,1.0
46459,1.0
46462,1.0
46464,1.0
46472,1.0
46474,1.0
46478,1.0
46483,1.0
46486,1.0
46491,1.0
46502,1.0
46504,1.0
46514,1.0
46515,1.0
46517,1.0
46529,1.0
46532,1.0
46534,1.0
46535,1.0
46537,1.0
46542,1.0
46546,1.0
46548,1.0
46555,1.0
46556,1.0
46557,1.0
46559,1.0
46574,1.0
46576,1.0
46580,1.0
46581,1.0
46582,1.0
46584,1.0
46587,1.0
46593,1.0
46594,1.0
46599,1.0
46602,1.0
46603,1.0
46606,1.0
46625,1.0
46630,1.0
46640,1.0
46641,1.0
46643,1.0
46644,1.0
46652,1.0
46653,1.0
46654,1.0
46656,1.0
46657,1.0
46658,1.0
46662,1.0
46666,1.0
46668,1.0
46688,1.0
46689,1.0
46692,1.0
46693,1.0
46694,1.0
46698,1.0
46699,1.0
46717,1.0
46741,1.0
46745,1.0
46746,1.0
46749,1.0
46757,1.0
46758,1.0
46764,1.0
46765,1.0
46779,1.0
46780,1.0
46785,1.0
46788,1.0
46793,1.0
46799,1.0
46803,1.0
46804,1.0
46805,1.0
46808,1.0
46813,1.0
46823,1.0
46825,1.0
46830,1.0
46831,1.0
46836,1.0
46837,1.0
46850,1.0
46851,1.0
46865,1.0
46869,1.0
46871,1.0
46872,1.0
46882,1.0
46887,1.0
46893,1.0
46894,1.0
46895,1.0
46899,1.0
46909,1.0
46911,1.0
46919,1.0
46930,1.0
46932,1.0
46934,1.0
46942,1.0
46944,1.0
46946,1.0
46949,1.0
46955,1.0
46959,1.0
46968,1.0
46972,1.0
46975,1.0
46981,1.0
46989,1.0
46990,1.0
46992,1.0
46996,1.0
46998,1.0
46999,1.0
47000,1.0
47001,1.0
47005,1.0
47009,1.0
47012,1.0
47014,1.0
47021,1.0
47026,1.0
47029,1.0
47030,1.0
47037,1.0
47042,1.0
47043,1.0
47045,1.0
47057,1.0
47058,1.0
47060,1.0
47065,1.0
47069,1.0
47073,1.0
47074,1.0
47079,1.0
47080,1.0
47083,1.0
47086,1.0
47087,1.0
47090,1.0
47091,1.0
47100,1.0
47102,1.0
47103,1.0
47119,1.0
47120,1.0
47128,1.0
47130,1.0
47131,1.0
47132,1.0
47134,1.0
47139,1.0
47142,1.0
47143,1.0
47144,1.0
47154,1.0
47155,1.0
47157,1.0
47159,1.0
47160,1.0
47161,1.0
47162,1.0
47169,1.0
47176,1.0
47183,1.0
47184,1.0
47185,1.0
47190,1.0
47197,1.0
47198,1.0
47213,1.0
47217,1.0
47220,1.0
47224,1.0
47229,1.0
47231,1.0
47234,1.0
47242,1.0
47247,1.0
47259,1.0
47260,1.0
47262,1.0
47265,1.0
47267,1.0
47270,1.0
47279,1.0
47281,1.0
47289,1.0
47290,1.0
47291,1.0
47298,1.0
47300,1.0
47306,1.0
47307,1.0
47310,1.0
47315,1.0
47335,1.0
47336,1.0
47337,1.0
47346,1.0
47348,1.0
47352,1.0
47357,1.0
47359,1.0
47364,1.0
47370,1.0
47371,1.0
47372,1.0
47386,1.0
47391,1.0
47400,1.0
47405,1.0
47406,1.0
47409,1.0
47413,1.0
47415,1.0
47421,1.0
47432,1.0
47437,1.0
47442,1.0
47445,1.0
47446,1.0
47448,1.0
47456,1.0
47457,1.0
47470,1.0
47474,1.0
47475,1.0
47477,1.0
47481,1.0
47490,1.0
47494,1.0
47496,1.0
47513,1.0
47526,1.0
47531,1.0
47535,1.0
47544,1.0
47552,1.0
47554,1.0
47555,1.0
47557,1.0
47560,1.0
47567,1.0
47572,1.0
47575,1.0
47577,1.0
47581,1.0
47582,1.0
47584,1.0
47586,1.0
47594,1.0
47595,1.0
47598,1.0
47600,1.0
47609,1.0
47610,1.0
47616,1.0
47618,1.0
47624,1.0
47626,1.0
47628,1.0
47631,1.0
47632,1.0
47634,1.0
47636,1.0
47637,1.0
47640,1.0
47648,1.0
47652,1.0
47653,1.0
47656,1.0
47658,1.0
47663,1.0
47667,1.0
47669,1.0
47671,1.0
47672,1.0
47674,1.0
47678,1.0
47695,1.0
47697,1.0
47700,1.0
47701,1.0
47702,1.0
47706,1.0
47708,1.0
47717,1.0
47718,1.0
47751,1.0
47756,1.0
47762,1.0
47765,1.0
47768,1.0
47771,1.0
47772,1.0
47775,1.0
47777,1.0
47780,1.0
47783,1.0
47785,1.0
47788,1.0
47790,1.0
47792,1.0
47798,1.0
47802,1.0
47805,1.0
47806,1.0
47808,1.0
47809,1.0
47817,1.0
47821,1.0
47839,1.0
47841,1.0
47842,1.0
47845,1.0
47847,1.0
47850,1.0
47851,1.0
47852,1.0
47858,1.0
47860,1.0
47869,1.0
47875,1.0
47876,1.0
47877,1.0
47882,1.0
47884,1.0
47885,1.0
47889,1.0
47892,1.0
47896,1.0
47902,1.0
47908,1.0
47915,1.0
47917,1.0
47926,1.0
47931,1.0
47936,1.0
47946,1.0
47952,1.0
47955,1.0
47966,1.0
47968,1.0
47969,1.0
47971,1.0
47973,1.0
47981,1.0
47985,1.0
47989,1.0
47993,1.0
48000,1.0
48001,1.0
48002,1.0
48003,1.0
48004,1.0
48005,1.0
48009,1.0
48024,1.0
48029,1.0
48031,1.0
48036,1.0
48041,1.0
48045,1.0
48048,1.0
48049,1.0
48050,1.0
48051,1.0
48053,1.0
48057,1.0
48067,1.0
48068,1.0
48078,1.0
48080,1.0
48083,1.0
48086,1.0
48091,1.0
48097,1.0
48103,1.0
48105,1.0
48113,1.0
48116,1.0
48117,1.0
48126,1.0
48127,1.0
48128,1.0
48129,1.0
48130,1.0
48132,1.0
48133,1.0
48137,1.0
48152,1.0
48153,1.0
48155,1.0
48156,1.0
48161,1.0
48167,1.0
48174,1.0
48175,1.0
48184,1.0
48185,1.0
48189,1.0
48194,1.0
48195,1.0
48205,1.0
48215,1.0
48221,1.0
48222,1.0
48226,1.0
48229,1.0
48232,1.0
48234,1.0
48244,1.0
48250,1.0
48251,1.0
48255,1.0
48256,1.0
48263,1.0
48270,1.0
48280,1.0
48282,1.0
48288,1.0
48291,1.0
48309,1.0
48314,1.0
48315,1.0
48319,1.0
48321,1.0
48324,1.0
48326,1.0
48329,1.0
48337,1.0
48342,1.0
48348,1.0
48356,1.0
48357,1.0
48365,1.0
48366,1.0
48369,1.0
48370,1.0
48372,1.0
48374,1.0
48376,1.0
48378,1.0
48386,1.0
48387,1.0
48390,1.0
48395,1.0
48406,1.0
48409,1.0
48411,1.0
48424,1.0
48427,1.0
48434,1.0
48454,1.0
48455,1.0
48459,1.0
48464,1.0
48474,1.0
48476,1.0
48478,1.0
48481,1.0
48487,1.0
48489,1.0
48490,1.0
48491,1.0
48494,1.0
48496,1.0
48497,1.0
48501,1.0
48512,1.0
48514,1.0
48523,1.0
48540,1.0
48546,1.0
48548,1.0
48551,1.0
48554,1.0
48555,1.0
48556,1.0
48558,1.0
48564,1.0
48566,1.0
48571,1.0
48572,1.0
48573,1.0
48574,1.0
48577,1.0
48588,1.0
48598,1.0
48601,1.0
48602,1.0
48605,1.0
48606,1.0
48611,1.0
48613,1.0
48619,1.0
48620,1.0
48626,1.0
48629,1.0
48631,1.0
48648,1.0
48653,1.0
48663,1.0
48672,1.0
48674,1.0
48682,1.0
48686,1.0
48698,1.0
48701,1.0
48705,1.0
48706,1.0
48707,1.0
48712,1.0
48717,1.0
48721,1.0
48725,1.0
48726,1.0
48729,1.0
48733,1.0
48740,1.0
48741,1.0
48753,1.0
48755,1.0
48757,1.0
48758,1.0
48761,1.0
48762,1.0
48764,1.0
48780,1.0
48783,1.0
48786,1.0
48790,1.0
48793,1.0
48794,1.0
48800,1.0
48803,1.0
48813,1.0
48824,1.0
48825,1.0
48829,1.0
48830,1.0
48847,1.0
48853,1.0
48854,1.0
48860,1.0
48862,1.0
48864,1.0
48869,1.0
48883,1.0
48887,1.0
48890,1.0
48898,1.0
48899,1.0
48901,1.0
48903,1.0
48906,1.0
48913,1.0
48918,1.0
48921,1.0
48923,1.0
48925,1.0
48933,1.0
48935,1.0
48954,1.0
48956,1.0
48966,1.0
48967,1.0
48972,1.0
48973,1.0
48980,1.0
48986,1.0
48991,1.0
48998,1.0
49000,1.0
49001,1.0
49002,1.0
49005,1.0
49011,1.0
49015,1.0
49017,1.0
49020,1.0
49022,1.0
49028,1.0
49032,1.0
49034,1.0
49036,1.0
49040,1.0
49042,1.0
49048,1.0
49052,1.0
49057,1.0
49062,1.0
49066,1.0
49076,1.0
49080,1.0
49082,1.0
49085,1.0
49087,1.0
49100,1.0
49104,1.0
49108,1.0
49114,1.0
49122,1.0
49123,1.0
49127,1.0
49128,1.0
49131,1.0
49132,1.0
49133,1.0
49134,1.0
49136,1.0
49138,1.0
49142,1.0
49146,1.0
49150,1.0
49152,0.99
49153,0.99
49154,0.99
49155,0.99
49156,0.99
49157,1.0
49158,1.0
49159,1.0
49160,1.0
49161,1.0
49162,0.99
49163,1.0
49164,1.0
49165,1.0
49166,1.0
49167,1.0
49168,1.0
49169,1.0
49170,1.0
49171,1.0
49172,1.0
49173,1.0
49174,1.0
49175,1.0
49176,1.0
49177,1.0
49178,1.0
49179,1.0
49180,0.99
49181,0.99
49182,0.99
49183,1.0
49184,1.0
49185,0.99
49186,1.0
49187,0.99
49188,0.99
49189,1.0
49190,1.0
49191,1.0
49192,0.99
49193,0.98
49194,0.99
49195,1.0
49196,1.0
49197,1.0
49198,1.0
49199,0.99
49200,0.99
49201,1.0
49202,1.0
49203,1.0
49204,1.0
49205,1.0
49206,1.0
49207,1.0
49208,1.0
49209,1.0
49210,1.0
49211,1.0
49212,1.0
49213,1.0
49214,1.0
49215,1.0
49216,1.0
49217,1.0
49218,1.0
49219,1.0
49220,1.0
49221,1.0
49222,1.0
49223,1.0
49225,1.0
49226,1.0
49227,1.0
49228,1.0
49230,1.0
49231,1.0
49232,1.0
49233,1.0
49235,1.0
49236,1.0
49237,1.0
49238,1.0
49241,1.0
49244,1.0
49245,1.0
49248,1.0
49249,1.0
49250,1.0
49251,1.0
49252,1.0
49255,1.0
49258,1.0
49259,1.0
49260,1.0
49261,1.0
49262,1.0
49263,1.0
49264,1.0
49265,1.0
49266,1.0
49268,1.0
49269,1.0
49270,1.0
49273,1.0
49275,1.0
49277,1.0
49279,1.0
49288,1.0
49290,1.0
49295,1.0
49297,1.0
49299,1.0
49302,1.0
49305,1.0
49306,1.0
49309,1.0
49312,1.0
49313,1.0
49315,1.0
49317,1.0
49319,1.0
49321,1.0
49322,1.0
49324,1.0
49328,1.0
49329,1.0
49331,1.0
49332,1.0
49333,1.0
49334,1.0
49335,1.0
49337,1.0
49338,1.0
49339,1.0
49342,1.0
49343,1.0
49345,1.0
49346,1.0
49347,1.0
49348,1.0
49350,1.0
49351,1.0
49352,1.0
49358,1.0
49360,1.0
49361,1.0
49362,1.0
49367,1.0
49372,1.0
49374,1.0
49375,1.0
49379,1.0
49384,1.0
49389,1.0
49393,1.0
49395,1.0
49396,1.0
49398,1.0
49400,1.0
49401,1.0
49408,1.0
49411,1.0
49412,1.0
49413,1.0
49421,1.0
49424,1.0
49430,1.0
49436,1.0
49440,1.0
49441,1.0
49442,1.0
49443,1.0
49448,1.0
49450,1.0
49451,1.0
49452,1.0
49453,1.0
49454,1.0
49459,1.0
49460,1.0
49464,1.0
49465,1.0
49467,1.0
49468,1.0
49470,1.0
49473,1.0
49474,1.0
49478,1.0
49479,1.0
49480,1.0
49481,1.0
49484,1.0
49488,1.0
49489,1.0
49490,1.0
49494,1.0
49498,1.0
49499,1.0
49500,1.0
49502,1.0
49503,1.0
49505,1.0
49506,1.0
49509,1.0
49511,1.0
49513,1.0
49514,1.0
49517,1.0
49519,1.0
49520,1.0
49521,1.0
49522,1.0
49525,1.0
49530,1.0
49535,1.0
49544,1.0
49546,1.0
49550,1.0
49557,1.0
49560,1.0
49562,1.0
49567,1.0
49569,1.0
49579,1.0
49582,1.0
49586,1.0
49589,1.0
49590,1.0
49596,1.0
49597,1.0
49600,1.0
49603,1.0
49605,1.0
49608,1.0
49615,1.0
49618,1.0
49619,1.0
49620,1.0
49622,1.0
49631,1.0
49633,1.0
49635,1.0
49639,1.0
49640,1.0
49642,1.0
49644,1.0
49651,1.0
49653,1.0
49654,1.0
49656,1.0
49668,1.0
49669,1.0
49678,1.0
49685,1.0
49692,1.0
49698,1.0
49705,1.0
49708,1.0
49709,1.0
49717,1.0
49718,1.0
49720,1.0
49721,1.0
49735,1.0
49737,1.0
49741,1.0
49746,1.0
49748,1.0
49750,1.0
49751,1.0
49754,1.0
49757,1.0
49760,1.0
49761,1.0
49762,1.0
49764,1.0
49765,1.0
49772,1.0
49773,1.0
49775,1.0
49776,1.0
49780,1.0
49781,1.0
49783,1.0
49785,1.0
49793,1.0
49801,1.0
49802,1.0
49803,1.0
49809,1.0
49818,1.0
49824,1.0
49825,1.0
49837,1.0
49839,1.0
49847,1.0
49848,1.0
49852,1.0
49855,1.0
49865,1.0
49871,1.0
49873,1.0
49874,1.0
49875,1.0
49887,1.0
49890,1.0
49893,1.0
49894,1.0
49895,1.0
49906,1.0
49907,1.0
49912,1.0
49919,1.0
49926,1.0
49927,1.0
49930,1.0
49935,1.0
49939,1.0
49942,1.0
49945,1.0
49955,1.0
49957,1.0
49960,1.0
49962,1.0
49964,1.0
49965,1.0
49968,1.0
49969,1.0
49978,1.0
49984,1.0
49986,1.0
49990,1.0
49996,1.0
49998,1.0
49999,1.0
50000,1.0
50001,1.0
50002,1.0
50003,1.0
50006,1.0
50009,1.0
50015,1.0
50016,1.0
50019,1.0
50020,1.0
50024,1.0
50029,1.0
50033,1.0
50040,1.0
50041,1.0
50044,1.0
50049,1.0
50050,1.0
50058,1.0
50060,1.0
50065,1.0
50067,1.0
50075,1.0
50085,1.0
50093,1.0
50096,1.0
50099,1.0
50100,1.0
50101,1.0
50103,1.0
50105,1.0
50106,1.0
50114,1.0
50119,1.0
50121,1.0
50122,1.0
50127,1.0
50131,1.0
50133,1.0
50134,1.0
50136,1.0
50143,1.0
50146,1.0
50149,1.0
50154,1.0
50155,1.0
50157,1.0
50162,1.0
50163,1.0
50164,1.0
50173,1.0
50175,1.0
50177,1.0
50183,1.0
50187,1.0
50189,1.0
50190,1.0
50191,1.0
50192,1.0
50197,1.0
50198,1.0
50202,1.0
50205,1.0
50209,1.0
50212,1.0
50213,1.0
50218,1.0
50222,1.0
50224,1.0
50234,1.0
50239,1.0
50246,1.0
50249,1.0
50251,1.0
50255,1.0
50258,1.0
50264,1.0
50266,1.0
50273,1.0
50276,1.0
50277,1.0
50282,1.0
50287,1.0
50288,1.0
50289,1.0
50295,1.0
50296,1.0
50300,1.0
50304,1.0
50305,1.0
50308,1.0
50315,1.0
50326,1.0
50328,1.0
50329,1.0
50338,1.0
50345,1.0
50349,1.0
50351,1.0
50352,1.0
50356,1.0
50361,1.0
50364,1.0
50374,1.0
50376,1.0
50378,1.0
50382,1.0
50385,1.0
50387,1.0
50388,1.0
50389,1.0
50404,1.0
50409,1.0
50411,1.0
50413,1.0
50420,1.0
50427,1.0
50430,1.0
50434,1.0
50439,1.0
50443,1.0
50444,1.0
50446,1.0
50447,1.0
50448,1.0
50453,1.0
50461,1.0
50470,1.0
50474,1.0
50475,1.0
50476,1.0
50484,1.0
50492,1.0
50493,1.0
50494,1.0
50497,1.0
50500,1.0
50503,1.0
50506,1.0
50507,1.0
50511,1.0
50513,1.0
50515,1.0
50520,1.0
50523,1.0
50529,1.0
50533,1.0
50536,1.0
50545,1.0
50546,1.0
50551,1.0
50556,1.0
50559,1.0
50573,1.0
50574,1.0
50575,1.0
50576,1.0
50577,1.0
50579,1.0
50585,1.0
50587,1.0
50595,1.0
50598,1.0
50604,1.0
50610,1.0
50612,1.0
50614,1.0
50615,1.0
50618,1.0
50620,1.0
50622,1.0
50624,1.0
50626,1.0
50627,1.0
50629,1.0
50635,1.0
50636,1.0
50649,1.0
50653,1.0
50655,1.0
50672,1.0
50678,1.0
50679,1.0
50680,1.0
50690,1.0
50692,1.0
50703,1.0
50707,1.0
50708,1.0
50711,1.0
50712,1.0
50714,1.0
50722,1.0
50729,1.0
50733,1.0
50734,1.0
50735,1.0
50749,1.0
50750,1.0
50756,1.0
50766,1.0
50768,1.0
50777,1.0
50786,1.0
50787,1.0
50789,1.0
50790,1.0
50797,1.0
50800,1.0
50802,1.0
50807,1.0
50809,1.0
50811,1.0
50814,1.0
50815,1.0
50831,1.0
50833,1.0
50834,1.0
50835,1.0
50836,1.0
50848,1.0
50849,1.0
50851,1.0
50854,1.0
50860,1.0
50862,1.0
50868,1.0
50870,1.0
50873,1.0
50881,1.0
50883,1.0
50886,1.0
50887,1.0
50891,1.0
50895,1.0
50896,1.0
50900,1.0
50903,1.0
50904,1.0
50913,1.0
50919,1.0
50921,1.0
50925,1.0
50937,1.0
50939,1.0
50941,1.0
50942,1.0
50945,1.0
50954,1.0
50959,1.0
50960,1.0
50974,1.0
50977,1.0
50981,1.0
50982,1.0
50985,1.0
50987,1.0
50990,1.0
50994,1.0
50995,1.0
50997,1.0
50998,1.0
51000,1.0
51004,1.0
51011,1.0
51013,1.0
51014,1.0
51016,1.0
51020,1.0
51021,1.0
51023,1.0
51025,1.0
51027,1.0
51037,1.0
51042,1.0
51045,1.0
51047,1.0
51067,1.0
51074,1.0
51080,1.0
51083,1.0
51086,1.0
51087,1.0
51092,1.0
51093,1.0
51098,1.0
51101,1.0
51103,1.0
51111,1.0
51112,1.0
51118,1.0
51120,1.0
51124,1.0
51127,1.0
51137,1.0
51138,1.0
51139,1.0
51142,1.0
51143,1.0
51156,1.0
51165,1.0
51167,1.0
51169,1.0
51172,1.0
51180,1.0
51185,1.0
51191,1.0
51193,1.0
51195,1.0
51199,1.0
51211,1.0
51212,1.0
51221,1.0
51225,1.0
51233,1.0
51234,1.0
51235,1.0
51240,1.0
51244,1.0
51250,1.0
51251,1.0
51255,1.0
51264,1.0
51265,1.0
51267,1.0
51273,1.0
51274,1.0
51275,1.0
51279,1.0
51280,1.0
51281,1.0
51286,1.0
51294,1.0
51295,1.0
51300,1.0
51304,1.0
51309,1.0
51322,1.0
51323,1.0
51327,1.0
51343,1.0
51351,1.0
51364,1.0
51365,1.0
51366,1.0
51375,1.0
51378,1.0
51382,1.0
51383,1.0
51386,1.0
51387,1.0
51393,1.0
51398,1.0
51400,1.0
51402,1.0
51405,1.0
51407,1.0
51413,1.0
51418,1.0
51423,1.0
51426,1.0
51427,1.0
51429,1.0
51432,1.0
51438,1.0
51450,1.0
51456,1.0
51460,1.0
51462,1.0
51465,1.0
51466,1.0
51471,1.0
51474,1.0
51477,1.0
51484,1.0
51485,1.0
51486,1.0
51487,1.0
51488,1.0
51493,1.0
51500,1.0
51503,1.0
51506,1.0
51509,1.0
51515,1.0
51516,1.0
51517,1.0
51520,1.0
51524,1.0
51534,1.0
51535,1.0
51544,1.0
51551,1.0
51554,1.0
51556,1.0
51559,1.0
51562,1.0
51580,1.0
51581,1.0
51582,1.0
51583,1.0
51584,1.0
51585,1.0
51586,1.0
51587,1.0
51588,1.0
51589,1.0
51590,1.0
51591,1.0
51592,1.0
51596,1.0
51602,1.0
51603,1.0
51606,1.0
51614,1.0
51621,1.0
51628,1.0
51634,1.0
51638,1.0
51644,1.0
51646,1.0
51649,1.0
51651,1.0
51656,1.0
51657,1.0
51658,1.0
51662,1.0
51668,1.0
51670,1.0
51677,1.0
51683,1.0
51684,1.0
51690,1.0
51705,1.0
51710,1.0
51712,1.0
51714,1.0
51717,1.0
51718,1.0
51724,1.0
51738,1.0
51749,1.0
51751,1.0
51753,1.0
51760,1.0
51763,1.0
51765,1.0
51768,1.0
51771,1.0
51772,1.0
51781,1.0
51788,1.0
51800,1.0
51804,1.0
51805,1.0
51807,1.0
51809,1.0
51820,1.0
51823,1.0
51825,1.0
51828,1.0
51837,1.0
51843,1.0
51845,1.0
51846,1.0
51847,1.0
51848,1.0
51855,1.0
51857,1.0
51859,1.0
51860,1.0
51861,1.0
51864,1.0
51865,1.0
51869,1.0
51871,1.0
51882,1.0
51894,1.0
51903,1.0
51905,1.0
51906,1.0
51908,1.0
51909,1.0
51918,1.0
51921,1.0
51927,1.0
51936,1.0
51949,1.0
51950,1.0
51952,1.0
51960,1.0
51961,1.0
51965,1.0
51966,1.0
51969,1.0
51972,1.0
51976,1.0
51991,1.0
52000,1.0
52001,1.0
52002,1.0
52003,1.0
52004,1.0
52005,1.0
52006,1.0
52012,1.0
52016,1.0
52019,1.0
52025,1.0
52027,1.0
52038,1.0
52046,1.0
52049,1.0
52052,1.0
52057,1.0
52059,1.0
52064,1.0
52071,1.0
52072,1.0
52081,1.0
52088,1.0
52089,1.0
52092,1.0
52099,1.0
52100,1.0
52103,1.0
52106,1.0
52107,1.0
52109,1.0
52114,1.0
52121,1.0
52127,1.0
52130,1.0
52133,1.0
52138,1.0
52141,1.0
52144,1.0
52148,1.0
52151,1.0
52152,1.0
52154,1.0
52155,1.0
52158,1.0
52167,1.0
52173,1.0
52178,1.0
52182,1.0
52194,1.0
52195,1.0
52197,1.0
52201,1.0
52203,1.0
52211,1.0
52212,1.0
52220,1.0
52222,1.0
52224,1.0
52225,1.0
52226,1.0
52227,1.0
52228,1.0
52230,1.0
52237,1.0
52248,1.0
52253,1.0
52254,1.0
52255,1.0
52258,1.0
52260,1.0
52262,1.0
52268,1.0
52276,1.0
52277,1.0
52278,1.0
52279,1.0
52287,1.0
52294,1.0
52298,1.0
52302,1.0
52306,1.0
52315,1.0
52316,1.0
52317,1.0
52321,1.0
52330,1.0
52331,1.0
52332,1.0
52333,1.0
52335,1.0
52336,1.0
52344,1.0
52350,1.0
52356,1.0
52361,1.0
52364,1.0
52368,1.0
52375,1.0
52391,1.0
52394,1.0
52395,1.0
52402,1.0
52408,1.0
52412,1.0
52419,1.0
52420,1.0
52424,1.0
52425,1.0
52428,1.0
52443,1.0
52451,1.0
52460,1.0
52467,1.0
52477,1.0
52478,1.0
52480,1.0
52492,1.0
52494,1.0
52496,1.0
